Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time_Hour,Location,Card_Type,Fraud_Flag
5572,4129,98891,11,Bangalore,Debit,0
5573,1153,48742,22,Mumbai,Credit,0
5574,2900,49054,7,Delhi,Credit,0
5575,2427,29764,5,Chennai,Debit,0
5576,4699,17248,2,Mumbai,Credit,0
5577,4926,67001,22,Mumbai,Credit,0
5578,2289,1702,3,Delhi,Credit,0
5579,1314,43675,9,Hyderabad,Debit,0
5580,4786,86032,13,Hyderabad,Debit,0
5581,2064,18790,20,Delhi,Debit,0
5582,1104,3860,23,Hyderabad,Credit,0
5583,2924,16619,14,Bangalore,Debit,1
5584,2913,99905,6,Delhi,Credit,0
5585,2216,79170,6,Chennai,Debit,1
5586,2424,26833,7,Chennai,Credit,0
5587,4349,99115,9,Chennai,Credit,0
5588,3401,78097,18,Mumbai,Debit,0
5589,4063,9521,18,Delhi,Debit,0
5590,2772,6213,1,Delhi,Credit,0
5591,2960,63137,14,Hyderabad,Credit,0
5592,3780,62121,0,Delhi,Credit,0
5593,2603,16115,9,Delhi,Credit,0
5594,1708,83506,5,Hyderabad,Credit,0
5595,4327,48398,21,Delhi,Debit,0
5596,1650,19204,12,Delhi,Credit,0
5597,3871,20279,9,Bangalore,Debit,1
5598,1946,52637,11,Hyderabad,Debit,0
5599,1660,49763,23,Bangalore,Debit,0
5600,3146,27047,5,Mumbai,Debit,1
5601,3635,21151,5,Hyderabad,Credit,0
5602,3329,40441,0,Delhi,Debit,0
5603,4954,75913,11,Delhi,Debit,0
5604,3450,72773,22,Bangalore,Debit,0
5605,2132,95271,22,Bangalore,Credit,0
5606,1699,59455,9,Mumbai,Debit,0
5607,3246,34998,13,Mumbai,Debit,0
5608,4374,53081,14,Delhi,Debit,0
5609,3038,37971,22,Chennai,Credit,0
5610,3374,72621,23,Mumbai,Credit,0
5611,3201,77057,3,Delhi,Credit,0
5612,1551,28510,0,Mumbai,Debit,0
5613,4716,21121,7,Hyderabad,Credit,0
5614,1404,66168,2,Bangalore,Credit,0
5615,1461,48332,13,Delhi,Credit,0
5616,3179,91775,16,Mumbai,Debit,0
5617,3838,58495,1,Bangalore,Credit,0
5618,1873,81117,14,Chennai,Debit,0
5619,1083,82258,5,Mumbai,Debit,0
5620,2422,54866,4,Delhi,Debit,0
5621,3801,85829,13,Hyderabad,Debit,0
5622,3675,3110,18,Bangalore,Credit,0
5623,4180,13781,8,Bangalore,Credit,0
5624,1220,77880,7,Hyderabad,Debit,0
5625,4975,20769,2,Delhi,Debit,0
5626,3600,47092,17,Chennai,Debit,0
5627,2391,49166,7,Hyderabad,Debit,0
5628,4218,26375,15,Chennai,Credit,0
5629,1111,22647,14,Delhi,Credit,0
5630,1614,67489,20,Mumbai,Debit,0
5631,2581,14601,14,Mumbai,Credit,0
5632,3971,93337,15,Delhi,Credit,0
5633,4565,24328,0,Chennai,Credit,0
5634,4576,91239,9,Hyderabad,Credit,0
5635,1474,15191,18,Delhi,Debit,0
5636,3883,67963,4,Delhi,Credit,0
5637,2913,33665,17,Mumbai,Debit,0
5638,1270,62801,2,Hyderabad,Credit,0
5639,3468,27502,3,Mumbai,Credit,1
5640,2920,22775,3,Chennai,Debit,0
5641,3754,50441,10,Chennai,Credit,0
5642,2390,75110,8,Bangalore,Debit,0
5643,4351,11748,0,Delhi,Credit,0
5644,4354,86761,15,Hyderabad,Debit,0
5645,1039,77900,8,Hyderabad,Credit,0
5646,2982,2415,10,Mumbai,Debit,0
5647,3236,97603,5,Mumbai,Credit,0
5648,4235,97712,16,Hyderabad,Debit,0
5649,1993,43422,11,Mumbai,Credit,0
5650,3012,44184,21,Bangalore,Debit,0
5651,4607,37873,7,Delhi,Debit,0
5652,3583,71208,15,Bangalore,Credit,0
5653,4075,96126,4,Chennai,Debit,1
5654,4906,1999,20,Hyderabad,Debit,0
5655,1289,49446,0,Bangalore,Credit,0
5656,3480,31962,16,Bangalore,Credit,0
5657,3518,56997,23,Mumbai,Credit,0
5658,4252,97747,20,Mumbai,Debit,0
5659,4319,44437,7,Mumbai,Debit,0
5660,3675,64015,9,Chennai,Credit,0
5661,1278,16558,17,Bangalore,Debit,0
5662,3924,45642,14,Delhi,Credit,0
5663,1580,1969,19,Mumbai,Debit,0
5664,1862,42645,12,Chennai,Credit,0
5665,1253,9667,9,Chennai,Debit,0
5666,1180,75318,8,Mumbai,Credit,0
5667,4901,33348,12,Hyderabad,Credit,0
5668,1680,6979,2,Bangalore,Credit,1
5669,1824,14506,21,Mumbai,Debit,0
5670,4580,86726,22,Delhi,Debit,0
5671,4832,83771,2,Bangalore,Debit,0
5672,1699,37974,0,Chennai,Credit,0
5673,3613,24290,1,Delhi,Debit,0
5674,2349,87431,10,Bangalore,Debit,0
5675,2380,9278,13,Delhi,Credit,1
5676,4896,21736,9,Chennai,Credit,0
5677,2673,11970,6,Mumbai,Credit,0
5678,3727,7482,22,Delhi,Credit,0
5679,3438,63625,0,Mumbai,Debit,0
5680,2638,71775,6,Chennai,Credit,0
5681,2957,93625,14,Chennai,Debit,0
5682,4156,33960,10,Delhi,Credit,0
5683,4388,30276,5,Delhi,Debit,0
5684,1211,73200,21,Chennai,Credit,0
5685,2538,59149,6,Delhi,Credit,0
5686,1383,86810,6,Delhi,Credit,0
5687,2714,18063,0,Delhi,Credit,0
5688,1341,21496,9,Delhi,Credit,0
5689,2838,70425,20,Bangalore,Debit,0
5690,2987,62559,14,Chennai,Debit,1
5691,1843,95789,7,Chennai,Debit,0
5692,4109,607,23,Hyderabad,Debit,0
5693,2534,30716,18,Mumbai,Debit,0
5694,1419,37439,2,Hyderabad,Credit,0
5695,3798,47750,22,Delhi,Credit,0
5696,4240,99193,14,Delhi,Debit,0
5697,2988,24628,3,Bangalore,Debit,0
5698,2932,74829,5,Bangalore,Debit,0
5699,4414,9646,9,Bangalore,Debit,0
5700,2849,57550,17,Bangalore,Debit,1
5701,1305,72584,15,Bangalore,Credit,0
5702,4613,10179,17,Bangalore,Debit,0
5703,3749,63444,5,Bangalore,Credit,0
5704,1868,66096,18,Bangalore,Debit,0
5705,3584,11646,16,Bangalore,Credit,0
5706,2135,65405,17,Chennai,Debit,0
5707,2434,13024,12,Bangalore,Debit,0
5708,1205,66723,6,Mumbai,Credit,0
5709,4256,93483,19,Bangalore,Credit,0
5710,4453,70252,11,Delhi,Credit,0
5711,1495,74492,1,Delhi,Debit,0
5712,4450,21868,11,Bangalore,Debit,0
5713,4118,43296,11,Bangalore,Debit,0
5714,2909,55648,23,Delhi,Debit,0
5715,4811,2704,3,Mumbai,Credit,0
5716,4622,33808,3,Hyderabad,Credit,0
5717,4599,24254,17,Chennai,Credit,0
5718,3551,34978,15,Delhi,Credit,0
5719,2045,53659,13,Bangalore,Credit,0
5720,1212,30602,16,Chennai,Credit,0
5721,1309,10386,16,Bangalore,Credit,0
5722,3708,47087,2,Hyderabad,Debit,0
5723,2991,16256,5,Hyderabad,Debit,1
5724,3800,34881,22,Delhi,Credit,1
5725,1271,43613,12,Chennai,Credit,0
5726,4642,18411,8,Chennai,Debit,0
5727,2822,41385,20,Hyderabad,Credit,0
5728,3985,74519,8,Bangalore,Debit,0
5729,4273,25866,7,Delhi,Debit,0
5730,3079,15669,16,Mumbai,Credit,1
5731,1442,92529,15,Hyderabad,Debit,0
5732,3209,26869,15,Hyderabad,Debit,0
5733,3814,11791,18,Delhi,Debit,0
5734,1253,8848,23,Bangalore,Credit,0
5735,1520,25193,15,Chennai,Credit,0
5736,1976,49745,13,Hyderabad,Debit,0
5737,4722,32797,19,Delhi,Credit,0
5738,4551,99237,13,Delhi,Debit,0
5739,1009,21232,13,Delhi,Debit,0
5740,3773,9465,13,Chennai,Credit,0
5741,3552,11135,11,Hyderabad,Debit,0
5742,3832,15058,5,Delhi,Debit,0
5743,4907,87688,19,Chennai,Debit,0
5744,2583,18502,12,Bangalore,Debit,0
5745,3483,64125,15,Mumbai,Debit,0
5746,2134,8170,8,Hyderabad,Debit,0
5747,1152,64435,1,Chennai,Debit,1
5748,2658,73406,21,Mumbai,Credit,0
5749,3964,18220,2,Mumbai,Credit,0
5750,3916,16309,9,Chennai,Debit,0
5751,4173,22149,19,Chennai,Credit,0
5752,3800,9699,1,Chennai,Debit,0
5753,2856,95841,23,Delhi,Debit,0
5754,2214,59308,9,Bangalore,Debit,0
5755,2752,41087,7,Delhi,Debit,0
5756,3610,11855,16,Mumbai,Credit,0
5757,4875,43197,21,Mumbai,Debit,0
5758,2104,74330,0,Mumbai,Debit,0
5759,3536,46103,5,Chennai,Credit,0
5760,1894,97891,6,Hyderabad,Credit,0
5761,2111,91443,14,Delhi,Credit,0
5762,4265,76265,17,Hyderabad,Credit,0
5763,1103,95415,8,Bangalore,Credit,0
5764,4854,11035,7,Bangalore,Credit,0
5765,4167,93873,9,Delhi,Debit,0
5766,4494,12441,3,Mumbai,Debit,0
5767,2914,4911,19,Bangalore,Credit,0
5768,4269,63632,7,Hyderabad,Credit,0
5769,4072,51978,0,Hyderabad,Debit,0
5770,2006,34414,7,Chennai,Credit,0
5771,1406,82449,22,Mumbai,Credit,0
5772,2401,97085,11,Chennai,Credit,0
5773,1166,93380,22,Delhi,Debit,0
5774,1508,42973,14,Bangalore,Credit,0
5775,2661,7969,12,Chennai,Debit,0
5776,3360,55946,15,Chennai,Debit,0
5777,4664,85868,22,Delhi,Debit,1
5778,4489,47446,17,Hyderabad,Credit,0
5779,1762,34890,0,Hyderabad,Credit,0
5780,1680,42305,16,Delhi,Debit,0
5781,3524,71210,15,Hyderabad,Debit,0
5782,3120,99292,22,Delhi,Credit,0
5783,2164,8226,4,Hyderabad,Debit,0
5784,1581,33579,19,Delhi,Credit,0
5785,1261,56456,20,Hyderabad,Debit,0
5786,2363,12991,9,Chennai,Credit,0
5787,2331,1719,5,Chennai,Credit,0
5788,3292,85832,11,Hyderabad,Debit,0
5789,2538,44909,9,Delhi,Debit,0
5790,4408,55836,21,Chennai,Credit,0
5791,4646,51133,16,Bangalore,Debit,0
5792,1560,40126,1,Hyderabad,Debit,0
5793,2099,20373,18,Bangalore,Debit,0
5794,2903,99480,19,Bangalore,Credit,0
5795,1174,6071,5,Mumbai,Debit,0
5796,3156,39857,12,Bangalore,Debit,0
5797,3230,50405,8,Bangalore,Debit,0
5798,1191,44782,11,Mumbai,Debit,0
5799,1064,8761,17,Mumbai,Credit,0
5800,4920,63129,7,Mumbai,Debit,0
5801,4010,7954,17,Delhi,Credit,0
5802,2497,64083,22,Mumbai,Credit,0
5803,4854,86528,21,Delhi,Debit,0
5804,4171,89837,1,Hyderabad,Debit,0
5805,2567,55146,7,Delhi,Credit,0
5806,3911,90644,9,Hyderabad,Debit,0
5807,2151,3143,8,Mumbai,Debit,1
5808,4523,24968,23,Mumbai,Credit,0
5809,2937,72793,17,Hyderabad,Debit,0
5810,1368,62686,7,Chennai,Debit,0
5811,1850,58856,18,Delhi,Debit,0
5812,1042,9444,2,Bangalore,Credit,0
5813,2907,92560,8,Mumbai,Debit,0
5814,4490,93758,12,Delhi,Credit,0
5815,3535,97869,8,Delhi,Credit,0
5816,1077,13330,19,Mumbai,Credit,0
5817,3873,36353,11,Hyderabad,Debit,0
5818,2824,27503,22,Mumbai,Debit,0
5819,2293,60745,12,Delhi,Credit,0
5820,1673,68499,7,Chennai,Credit,0
5821,1700,25815,14,Hyderabad,Debit,0
5822,1758,2390,12,Mumbai,Debit,0
5823,2923,91765,20,Bangalore,Credit,0
5824,3775,93459,12,Mumbai,Debit,0
5825,4386,38107,16,Delhi,Credit,0
5826,3972,647,14,Delhi,Credit,0
5827,4922,58038,21,Bangalore,Debit,0
5828,1901,94705,18,Hyderabad,Debit,0
5829,3936,15075,2,Delhi,Debit,0
5830,1992,7195,13,Hyderabad,Credit,0
5831,2191,55847,9,Hyderabad,Debit,0
5832,3386,41773,16,Mumbai,Debit,0
5833,3240,73280,7,Hyderabad,Credit,0
5834,2476,4880,17,Delhi,Credit,0
5835,3330,23980,11,Delhi,Debit,0
5836,4407,23802,16,Chennai,Debit,0
5837,1389,76075,22,Hyderabad,Credit,0
5838,1999,98278,10,Chennai,Credit,0
5839,1524,81354,8,Mumbai,Debit,0
5840,4311,62090,21,Chennai,Debit,0
5841,2855,67746,23,Hyderabad,Credit,0
5842,2506,64698,23,Delhi,Debit,0
5843,1658,55080,22,Mumbai,Credit,0
5844,3763,56865,14,Hyderabad,Credit,0
5845,4663,85719,8,Mumbai,Debit,0
5846,1890,35740,11,Bangalore,Debit,0
5847,4626,88456,10,Hyderabad,Credit,0
5848,2481,90082,16,Bangalore,Credit,0
5849,4160,57973,5,Chennai,Credit,0
5850,4731,36622,7,Hyderabad,Debit,0
5851,4166,54080,9,Bangalore,Credit,0
5852,1451,67954,14,Delhi,Credit,0
5853,3475,29253,3,Chennai,Credit,0
5854,4222,77138,17,Hyderabad,Debit,0
5855,2537,5658,10,Hyderabad,Credit,0
5856,4447,45717,8,Delhi,Debit,0
5857,4093,55597,8,Delhi,Debit,0
5858,1882,22535,7,Bangalore,Credit,0
5859,1312,9912,2,Bangalore,Credit,0
5860,1839,75998,20,Bangalore,Credit,0
5861,3566,86940,17,Mumbai,Debit,0
5862,4277,71930,13,Chennai,Credit,1
5863,1374,57610,2,Hyderabad,Debit,0
5864,1450,83579,16,Chennai,Debit,0
5865,4697,94268,3,Delhi,Debit,0
5866,4855,28465,20,Chennai,Debit,0
5867,4062,64573,17,Chennai,Debit,0
5868,1594,19373,14,Bangalore,Debit,0
5869,4250,53264,18,Delhi,Credit,0
5870,2233,18047,21,Chennai,Credit,0
5871,1499,57053,5,Hyderabad,Debit,0
5872,1463,3729,14,Bangalore,Debit,0
5873,4911,95075,6,Chennai,Credit,0
5874,4195,40358,11,Delhi,Credit,0
5875,1112,75074,15,Hyderabad,Credit,0
5876,2035,39892,8,Delhi,Credit,0
5877,4197,65458,19,Delhi,Debit,0
5878,4636,69582,4,Delhi,Credit,1
5879,3378,53988,10,Mumbai,Debit,0
5880,2924,5745,1,Hyderabad,Debit,0
5881,4354,95790,21,Delhi,Credit,0
5882,1139,58549,15,Mumbai,Credit,0
5883,2424,23432,3,Bangalore,Debit,0
5884,3949,14285,4,Mumbai,Debit,0
5885,4168,62273,6,Bangalore,Debit,0
5886,1516,2416,5,Mumbai,Debit,0
5887,3616,27517,23,Delhi,Credit,0
5888,2947,59366,21,Mumbai,Credit,0
5889,3893,6814,9,Mumbai,Credit,0
5890,4140,90946,13,Delhi,Credit,0
5891,3165,61886,7,Bangalore,Credit,0
5892,1887,31973,13,Delhi,Debit,0
5893,4130,95761,13,Hyderabad,Debit,0
5894,4104,16342,19,Mumbai,Credit,0
5895,2341,1664,22,Hyderabad,Credit,0
5896,1049,20989,2,Delhi,Debit,1
5897,4951,18850,0,Delhi,Debit,0
5898,4560,56490,8,Chennai,Credit,0
5899,1018,23296,8,Hyderabad,Credit,0
5900,1725,52855,21,Chennai,Debit,0
5901,3244,49698,1,Hyderabad,Credit,0
5902,4962,56901,15,Chennai,Credit,0
5903,2473,31738,7,Chennai,Debit,0
5904,3606,93548,5,Hyderabad,Debit,0
5905,4750,29814,22,Delhi,Debit,0
5906,1451,32520,12,Bangalore,Credit,0
5907,3336,38551,0,Delhi,Debit,0
5908,2164,57257,18,Bangalore,Credit,0
5909,2107,62207,14,Hyderabad,Debit,0
5910,4765,3266,0,Mumbai,Credit,0
5911,3438,22122,9,Delhi,Credit,0
5912,4662,93828,0,Chennai,Debit,0
5913,1214,37182,11,Delhi,Credit,0
5914,2549,17911,10,Hyderabad,Credit,0
5915,3262,64236,16,Mumbai,Debit,1
5916,4474,5010,3,Mumbai,Credit,0
5917,1127,18831,22,Delhi,Debit,1
5918,2845,31176,6,Delhi,Credit,0
5919,4548,22628,11,Delhi,Debit,0
5920,1759,17933,12,Hyderabad,Debit,0
5921,3451,29832,4,Bangalore,Credit,0
5922,4100,56437,5,Bangalore,Debit,0
5923,2815,17029,1,Chennai,Debit,0
5924,3385,33796,20,Hyderabad,Credit,0
5925,3878,66316,6,Mumbai,Debit,0
5926,3761,106,13,Chennai,Debit,0
5927,1360,31507,21,Mumbai,Debit,0
5928,1568,2293,13,Mumbai,Debit,0
5929,2415,55081,9,Delhi,Credit,0
5930,3265,1751,3,Mumbai,Debit,0
5931,2597,56431,2,Mumbai,Debit,1
5932,2692,50488,22,Hyderabad,Debit,0
5933,1201,73889,13,Delhi,Credit,0
5934,3064,80686,5,Delhi,Credit,0
5935,3369,66533,22,Chennai,Debit,0
5936,1517,20555,14,Delhi,Debit,0
5937,4641,6603,7,Bangalore,Credit,0
5938,2348,33575,4,Hyderabad,Debit,0
5939,2435,80452,2,Chennai,Debit,0
5940,2341,96058,2,Bangalore,Debit,0
5941,1680,44398,12,Mumbai,Debit,0
5942,2988,71237,1,Bangalore,Credit,0
5943,4153,7323,23,Chennai,Credit,0
5944,4545,64286,0,Delhi,Credit,0
5945,2491,75619,11,Hyderabad,Credit,0
5946,1424,3585,7,Chennai,Credit,0
5947,2968,18727,18,Bangalore,Debit,0
5948,4802,83074,8,Bangalore,Credit,0
5949,2712,958,13,Chennai,Debit,0
5950,4275,70203,17,Chennai,Credit,0
5951,4654,96017,9,Chennai,Debit,0
5952,4066,89039,8,Delhi,Credit,0
5953,3434,35129,5,Chennai,Credit,0
5954,1777,81606,0,Mumbai,Debit,0
5955,3145,49373,4,Hyderabad,Debit,0
5956,4416,45370,9,Hyderabad,Debit,0
5957,2826,92148,12,Mumbai,Credit,0
5958,1207,89959,21,Bangalore,Credit,0
5959,2537,46155,22,Bangalore,Debit,1
5960,2659,30214,3,Bangalore,Credit,0
5961,4863,1935,0,Bangalore,Debit,0
5962,3633,57869,20,Delhi,Credit,0
5963,3213,1099,1,Mumbai,Debit,0
5964,1021,53331,23,Hyderabad,Debit,0
5965,1153,43321,3,Mumbai,Credit,0
5966,2962,66747,16,Hyderabad,Debit,0
5967,4510,66401,9,Bangalore,Credit,0
5968,4366,36584,22,Delhi,Credit,0
5969,1218,93084,11,Chennai,Credit,0
5970,1668,58147,1,Chennai,Debit,0
5971,2518,53863,2,Bangalore,Debit,0
5972,3277,25087,13,Bangalore,Debit,0
5973,3067,36057,14,Mumbai,Credit,0
5974,3600,79528,12,Delhi,Credit,0
5975,1949,27328,8,Delhi,Debit,0
5976,3195,8322,1,Mumbai,Credit,0
5977,4179,57233,18,Delhi,Credit,0
5978,1402,99223,15,Delhi,Credit,0
5979,1595,38344,10,Chennai,Debit,0
5980,4554,73327,11,Delhi,Debit,0
5981,3414,62559,0,Bangalore,Debit,0
5982,4905,4744,1,Chennai,Credit,1
5983,2437,95892,15,Bangalore,Credit,0
5984,4380,58200,1,Bangalore,Debit,0
5985,3849,67520,18,Mumbai,Debit,0
5986,3965,21606,9,Delhi,Debit,0
5987,4906,64521,18,Delhi,Credit,1
5988,2157,49905,9,Delhi,Debit,0
5989,2742,49136,15,Delhi,Debit,0
5990,2306,18957,12,Chennai,Debit,0
5991,4849,71745,15,Hyderabad,Credit,1
5992,1072,48537,17,Bangalore,Debit,0
5993,1480,29208,23,Hyderabad,Credit,0
5994,4423,20343,7,Hyderabad,Debit,0
5995,1559,45811,23,Hyderabad,Credit,0
5996,4397,99518,17,Chennai,Debit,0
5997,1744,33437,12,Hyderabad,Debit,0
5998,2466,40800,6,Chennai,Credit,0
5999,1099,68652,20,Mumbai,Debit,0
6000,2082,21306,22,Mumbai,Debit,0
6001,3555,5644,23,Mumbai,Debit,0
6002,3305,2510,17,Chennai,Debit,0
6003,1412,72406,5,Chennai,Credit,0
6004,4523,54748,8,Bangalore,Credit,0
6005,2088,16241,5,Hyderabad,Credit,0
6006,3642,84681,17,Delhi,Credit,0
6007,2177,10579,16,Delhi,Credit,0
6008,3008,32225,11,Hyderabad,Credit,0
6009,3313,17725,2,Delhi,Credit,0
6010,1820,43208,4,Delhi,Credit,0
6011,4150,46848,6,Delhi,Debit,0
6012,4386,70960,9,Chennai,Debit,0
6013,1661,26026,9,Chennai,Credit,0
6014,3994,63166,18,Chennai,Credit,0
6015,1559,78728,3,Hyderabad,Credit,0
6016,3964,62871,9,Mumbai,Debit,0
6017,3938,12254,17,Delhi,Credit,0
6018,2271,55715,2,Bangalore,Credit,0
6019,2813,7444,20,Chennai,Credit,0
6020,3915,64864,2,Bangalore,Credit,0
6021,1609,33643,4,Delhi,Debit,0
6022,3461,42014,15,Mumbai,Credit,0
6023,1024,77238,19,Bangalore,Debit,0
6024,3028,99326,12,Delhi,Debit,0
6025,1283,53415,10,Delhi,Debit,0
6026,2472,493,12,Chennai,Credit,0
6027,3928,89489,18,Mumbai,Debit,0
6028,1300,99108,5,Delhi,Credit,0
6029,2091,28230,23,Mumbai,Credit,0
6030,2030,48841,12,Chennai,Credit,1
6031,1816,86705,3,Bangalore,Credit,0
6032,4208,75949,21,Hyderabad,Credit,0
6033,4235,43715,4,Hyderabad,Credit,0
6034,1082,97127,18,Hyderabad,Credit,1
6035,2920,3515,4,Mumbai,Credit,0
6036,4721,68297,20,Hyderabad,Debit,0
6037,4491,51609,13,Bangalore,Credit,0
6038,4144,25248,3,Delhi,Debit,0
6039,4308,54790,11,Mumbai,Credit,0
6040,3093,22538,5,Bangalore,Debit,0
6041,1617,38565,18,Mumbai,Debit,0
6042,3975,89194,9,Mumbai,Credit,0
6043,4871,27948,0,Mumbai,Debit,0
6044,3309,1969,22,Chennai,Credit,0
6045,1175,50120,22,Delhi,Debit,0
6046,2189,62663,15,Hyderabad,Credit,0
6047,3704,96757,3,Chennai,Debit,0
6048,1841,86185,8,Delhi,Debit,0
6049,1369,82551,17,Hyderabad,Credit,0
6050,2818,47053,16,Chennai,Debit,0
6051,3101,48528,14,Chennai,Credit,0
6052,1689,14484,18,Bangalore,Credit,0
6053,4490,46296,6,Chennai,Debit,0
6054,2779,36699,17,Mumbai,Debit,0
6055,4578,59080,5,Chennai,Debit,0
6056,2364,53111,18,Mumbai,Credit,0
6057,4198,2049,20,Delhi,Credit,0
6058,2432,14899,11,Delhi,Credit,0
6059,4995,76489,2,Mumbai,Credit,0
6060,1366,52850,0,Bangalore,Debit,0
6061,4342,5495,4,Bangalore,Credit,0
6062,1643,18090,0,Delhi,Credit,0
6063,4676,64365,7,Chennai,Debit,0
6064,3426,296,6,Delhi,Debit,0
6065,1072,31203,14,Delhi,Debit,0
6066,4994,5262,10,Mumbai,Credit,0
6067,4993,3389,17,Bangalore,Debit,0
6068,3962,88728,13,Mumbai,Debit,0
6069,2271,56288,8,Delhi,Credit,0
6070,1859,19444,4,Hyderabad,Credit,0
6071,4856,53921,22,Chennai,Credit,0
6072,1042,77772,3,Delhi,Credit,0
6073,3424,34657,11,Mumbai,Debit,0
6074,2064,52105,0,Hyderabad,Credit,0
6075,3217,4445,23,Hyderabad,Debit,0
6076,3259,15340,12,Delhi,Debit,0
6077,2516,87737,0,Bangalore,Credit,0
6078,4751,65128,2,Hyderabad,Credit,0
6079,3086,3741,21,Chennai,Credit,0
6080,1368,7520,7,Mumbai,Credit,0
6081,3804,3891,23,Mumbai,Debit,0
6082,1150,63247,17,Mumbai,Credit,0
6083,2134,55823,15,Delhi,Credit,0
6084,2503,17826,19,Mumbai,Debit,0
6085,2459,71646,19,Mumbai,Debit,0
6086,2070,27634,15,Chennai,Debit,0
6087,2023,4350,1,Bangalore,Credit,0
6088,2598,3388,16,Delhi,Debit,0
6089,3784,62651,9,Delhi,Debit,0
6090,3040,5537,6,Mumbai,Debit,1
6091,2389,36332,9,Chennai,Credit,0
6092,1068,95115,18,Hyderabad,Debit,0
6093,3346,95848,19,Mumbai,Credit,0
6094,1943,76866,8,Mumbai,Debit,0
6095,1801,28854,21,Delhi,Debit,0
6096,3343,9965,16,Delhi,Debit,1
6097,3250,11208,8,Mumbai,Debit,0
6098,1060,74207,8,Delhi,Debit,0
6099,1945,10597,4,Chennai,Debit,0
6100,4010,88763,23,Hyderabad,Credit,0
6101,4901,2509,6,Hyderabad,Credit,0
6102,2337,28818,10,Hyderabad,Credit,0
6103,2184,63196,7,Mumbai,Debit,0
6104,1330,50920,13,Mumbai,Credit,0
6105,2551,50510,1,Mumbai,Debit,0
6106,1337,83020,9,Chennai,Credit,0
6107,2629,60867,20,Hyderabad,Debit,0
6108,2327,38297,23,Delhi,Credit,0
6109,2526,15469,15,Delhi,Debit,0
6110,2673,35627,15,Bangalore,Debit,0
6111,2361,2971,18,Bangalore,Credit,0
6112,2573,4726,10,Delhi,Debit,0
6113,3686,86011,5,Hyderabad,Credit,0
6114,1274,49734,5,Mumbai,Credit,0
6115,2187,13513,6,Delhi,Credit,0
6116,4514,25524,15,Delhi,Credit,0
6117,3366,40985,12,Bangalore,Debit,0
6118,3636,67055,2,Hyderabad,Credit,0
6119,3551,58646,23,Delhi,Debit,0
6120,4757,72878,23,Mumbai,Debit,0
6121,3434,90995,8,Mumbai,Debit,0
6122,2993,89112,23,Chennai,Credit,1
6123,1869,55202,2,Mumbai,Debit,0
6124,3880,89051,5,Delhi,Debit,0
6125,2014,96541,16,Delhi,Credit,0
6126,2911,92371,2,Mumbai,Debit,0
6127,1602,86619,1,Bangalore,Debit,0
6128,4821,72517,11,Hyderabad,Debit,0
6129,2799,52626,23,Delhi,Debit,0
6130,1690,66677,5,Mumbai,Debit,0
6131,1493,25822,9,Mumbai,Credit,0
6132,1489,16413,10,Delhi,Credit,0
6133,3768,28540,15,Chennai,Credit,0
6134,4144,59054,15,Hyderabad,Credit,0
6135,3556,53856,23,Delhi,Credit,0
6136,1389,310,17,Mumbai,Debit,0
6137,4690,76042,21,Chennai,Credit,0
6138,4928,22370,22,Delhi,Debit,0
6139,1294,79021,23,Hyderabad,Debit,0
6140,2392,42195,8,Chennai,Credit,0
6141,3843,63738,20,Mumbai,Credit,0
6142,3912,48631,18,Bangalore,Debit,0
6143,2717,92611,1,Hyderabad,Debit,0
6144,3596,93695,23,Chennai,Credit,0
6145,1648,20804,0,Delhi,Credit,0
6146,2873,69887,15,Delhi,Debit,0
6147,1567,7257,21,Chennai,Debit,0
6148,4258,27970,17,Delhi,Credit,0
6149,3900,87789,2,Chennai,Credit,0
6150,3817,87131,23,Hyderabad,Credit,0
6151,1444,24066,0,Delhi,Debit,0
6152,4641,96684,5,Hyderabad,Debit,0
6153,1362,60572,18,Mumbai,Debit,0
6154,3170,74142,21,Mumbai,Debit,0
6155,2211,54118,18,Mumbai,Credit,1
6156,1741,20152,10,Mumbai,Credit,0
6157,3041,1974,7,Delhi,Debit,0
6158,1679,85065,4,Chennai,Debit,0
6159,3467,54383,19,Delhi,Credit,0
6160,4697,84508,8,Delhi,Debit,0
6161,4323,84246,14,Hyderabad,Credit,1
6162,2642,46149,20,Chennai,Credit,1
6163,2572,57396,13,Bangalore,Debit,0
6164,2358,75531,3,Bangalore,Debit,0
6165,3139,50112,23,Chennai,Credit,0
6166,4601,356,23,Bangalore,Credit,0
6167,4937,88545,7,Chennai,Debit,0
6168,1062,69817,19,Hyderabad,Debit,0
6169,4733,12257,16,Hyderabad,Debit,0
6170,3559,39476,1,Delhi,Credit,0
6171,2162,6386,19,Bangalore,Debit,0
6172,4769,75216,15,Chennai,Credit,0
6173,4256,17306,9,Hyderabad,Credit,0
6174,2228,99495,1,Delhi,Debit,0
6175,3819,49867,10,Bangalore,Credit,0
6176,4285,33769,9,Bangalore,Debit,0
6177,1255,42067,18,Bangalore,Debit,0
6178,1134,45754,13,Hyderabad,Debit,0
6179,4644,30063,10,Hyderabad,Debit,0
6180,1874,80041,8,Bangalore,Debit,0
6181,1821,70308,6,Hyderabad,Credit,0
6182,3135,78398,14,Bangalore,Debit,0
6183,4907,95862,19,Mumbai,Credit,0
6184,4035,36826,16,Hyderabad,Debit,0
